model_name,candidate_id,candidate_seed,val_brier,outer_seed,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights,family,dataset,seed,pool_type,global_row_idx,V_m,V_m_HH,V_m_nonHH
LogReg,24,24,0.2138676612986262,0,0.5455594781168515,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,24,2.2369474707956017e-06,2.2029961511008486e-06,2.2402239279393983e-06
LogReg,8,8,0.213878963247624,0,1.8329807108324339,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,8,2.8577871720923254e-06,2.899523421239524e-06,2.853759433762773e-06
LogReg,10,10,0.2138814860703915,0,1.8329807108324339,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,10,1.4139942572817983e-06,1.358624547672308e-06,1.4193376867046014e-06
LogReg,34,34,0.2138859061152374,0,1.8329807108324339,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,34,1.167889602189422e-07,6.924941486652223e-08,1.2137674309110028e-07
LogReg,37,37,0.2139015895899707,0,6.1584821106602545,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,37,6.317672407703482e-07,7.452157651728269e-07,6.20818940922997e-07
LogReg,3,3,0.2139037272714903,0,6.1584821106602545,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,3,9.102073943503666e-07,1.0492676759680087e-06,8.967874431608225e-07
LogReg,38,38,0.2139056487117131,0,20.6913808111479,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,38,1.132639642899002e-06,1.2700007379367394e-06,1.1193836709614697e-06
LogReg,21,21,0.2139063825793703,0,20.6913808111479,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,21,1.2094765170894192e-06,1.3532876436876395e-06,1.1955980876988617e-06
LogReg,41,41,0.2139070867150345,0,20.6913808111479,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,41,1.3043082004766494e-06,1.453088596852644e-06,1.2899502138962912e-06
LogReg,30,30,0.2139075683444362,0,20.6913808111479,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,,LogReg,compas,0,Rashomon,30,1.3977810725515518e-06,1.5530699649807474e-06,1.382794986428065e-06
