dataset,seed,family,pool_type,validation_brier,V_m,V_m_HH,V_m_nonHH,hp_C,hp_activation,hp_alpha,hp_bootstrap,hp_early_stopping,hp_hidden_layer_sizes,hp_l1_ratio,hp_learning_rate,hp_learning_rate_init,hp_max_depth,hp_max_features,hp_max_iter,hp_min_samples_leaf,hp_min_samples_split,hp_n_estimators,hp_n_iter_no_change,hp_n_jobs,hp_n_neighbors,hp_p,hp_penalty,hp_solver,hp_subsample,hp_tol,hp_weights
adult,6,GBM,full_pool,0.0901106672194971,0.0009538823356283856,0.002230290324603714,0.0005725889626919908,,,,,,,,0.01,,5.0,,,,,500.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0882313663731222,0.001416812017889617,0.003768348803197457,0.0007143521459690223,,,,,,,,0.1,,4.0,,,,,100.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.0910252907659676,0.0014946346771674908,0.00398189879188917,0.0007516298292840006,,,,,,,,0.1,,2.0,,,,,200.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.0906311540237382,0.0008680722199108775,0.00240543722056203,0.0004088247915057806,,,,,,,,0.1,,3.0,,,,,100.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.105379166933761,0.006005740149012044,0.01667349359649344,0.002819028902469807,,,,,,,,0.01,,3.0,,,,,200.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.098295107442918,0.0023475488078587366,0.0063797364829754595,0.0011430386103065855,,,,,,,,0.01,,5.0,,,,,200.0,,,,,,,0.6,,
adult,6,GBM,full_pool,0.0871966006476736,0.0020830839737646834,0.005234285103575609,0.0011417453751625636,,,,,,,,0.05,,5.0,,,,,200.0,,,,,,,0.6,,
adult,6,GBM,full_pool,0.1118127191001066,0.01064077728396452,0.029830132577898072,0.004908461231655465,,,,,,,,0.01,,2.0,,,,,200.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.1155102607481882,0.013046986731039694,0.037193170652671206,0.0058339482742587835,,,,,,,,0.01,,4.0,,,,,100.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0912433226283421,0.0020088008201454917,0.00482830076536439,0.0011665492411895137,,,,,,,,0.1,,2.0,,,,,200.0,,,,,,,0.6,,
adult,6,GBM,full_pool,0.1116808809697326,0.010571745973505573,0.029458685195539815,0.004929768782344854,,,,,,,,0.01,,2.0,,,,,200.0,,,,,,,0.6,,
adult,6,GBM,full_pool,0.0879929626301118,0.002296702560136043,0.005682017313212163,0.0012854286635444398,,,,,,,,0.1,,2.0,,,,,500.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.0865281965149088,0.001975160669283865,0.005278582011305126,0.0009883502790257199,,,,,,,,0.05,,5.0,,,,,200.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0950763321403181,0.0011792984386724671,0.003128048513099373,0.0005971605209328688,,,,,,,,0.05,,3.0,,,,,100.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0909016695742097,0.001924823935085762,0.0051547081118794025,0.0009599808421244077,,,,,,,,0.2,,2.0,,,,,100.0,,,,,,,0.6,,
adult,6,GBM,full_pool,0.0899930409580837,0.0009380423251934037,0.0021524927167091094,0.0005752571577198872,,,,,,,,0.05,,5.0,,,,,100.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0861858544043549,0.002871050983276802,0.00778928925728288,0.0014018564337299189,,,,,,,,0.1,,4.0,,,,,200.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0949933988017001,0.0011674604549930018,0.0031534261355103724,0.0005742053520785463,,,,,,,,0.05,,3.0,,,,,100.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.0992162787201837,0.002935295513176912,0.00767922570844575,0.0015181709254649901,,,,,,,,0.05,,2.0,,,,,100.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0880746553231866,0.0037595984567099427,0.00900641058875443,0.00219225109421274,,,,,,,,0.2,,2.0,,,,,500.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.1269778582103825,0.022075206636564502,0.06302231322091831,0.009843333664609839,,,,,,,,0.01,,2.0,,,,,100.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0881694874600432,0.0012510170862416563,0.0034446383091469974,0.0005957303423080881,,,,,,,,0.05,,4.0,,,,,200.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.1013603457754504,0.0036436483948445947,0.010176225296555451,0.0016922125668541277,,,,,,,,0.01,,4.0,,,,,200.0,,,,,,,0.6,,
adult,6,GBM,full_pool,0.1017778323659665,0.0038784033444109484,0.01084552884069924,0.001797157533435172,,,,,,,,0.01,,4.0,,,,,200.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0906223499558273,0.008895846513427128,0.018136618456401247,0.006135408524080832,,,,,,,,0.2,,5.0,,,,,200.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.0857541764913067,0.003702997087279426,0.009759083876546422,0.0018939001695071666,,,,,,,,0.2,,2.0,,,,,500.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0949455120278295,0.0011635272152341917,0.0030897583295734173,0.0005881162455558827,,,,,,,,0.01,,3.0,,,,,500.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.0881239433820704,0.0022160740858093255,0.0053307255501943394,0.0012856537400936748,,,,,,,,0.2,,3.0,,,,,100.0,,,,,,,0.8,,
adult,6,GBM,full_pool,0.0867822821773633,0.0020059150924524164,0.005618317089301524,0.0009268048442577951,,,,,,,,0.1,,2.0,,,,,500.0,,,,,,,1.0,,
adult,6,GBM,full_pool,0.0921960541403337,0.0007310418344670524,0.0018400105415575685,0.00039976655065524836,,,,,,,,0.01,,4.0,,,,,500.0,,,,,,,0.8,,
adult,6,LogReg,full_pool,0.1400223891446189,0.020525712324761646,0.05842812687900086,0.009203361154411272,0.000379269019073225,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1026831969446892,0.002227617693451125,0.005520196044392341,0.0012440463620811543,0.01438449888287663,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1738105230509765,0.04645915327685098,0.13182096253077993,0.02095955404877622,1e-05,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996151576962226,0.0026328881506034606,0.0074017922994675245,0.0012083032499789524,0.5455594781168515,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997162330866467,0.002836087098098526,0.007858888576542496,0.0013356570366702353,20.6913808111479,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997270007159424,0.002850999598395661,0.007892863534151683,0.0013448751283552758,8858.667904100832,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1096968950781207,0.0031499333955586303,0.008460742763951387,0.0015634685390339665,0.0012742749857031334,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.099601296417197,0.0026193199019630834,0.007370764738483162,0.0011999505124841395,0.5455594781168515,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997756339080641,0.0025194982162246526,0.007064035185511528,0.0011619371194435295,0.1623776739188721,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997269335449249,0.002850911645505007,0.007892668851650604,0.0013448190581334097,2636.6508987303555,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997161741575943,0.002836152912341476,0.007859303036620304,0.0013356187021241767,20.6913808111479,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997259615740735,0.0028495628396966823,0.007889593126075662,0.0013439861242628129,233.57214690901213,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1007618575124413,0.0015410119728134694,0.004291645169089491,0.0007193325269171359,0.01438449888287663,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1003568916030867,0.0022478504394834423,0.006283847912666082,0.0010422021647903562,0.04832930238571752,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1016026365136092,0.0016783747677776206,0.004424328622925044,0.0008580931521812017,0.01438449888287663,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1169897426462919,0.006189866606710478,0.016995406086567924,0.002961995400749341,0.0012742749857031334,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996859150111409,0.002806893297989549,0.007797475115046448,0.001316088014431073,6.1584821106602545,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.099727021152379,0.002851026058925221,0.007892923626322788,0.0013448915423149661,29763.51441631313,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1000351846539516,0.0021468244477283313,0.006057027850227233,0.000978753848763291,0.04832930238571752,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997269360015613,0.0028509190201716638,0.007892692215121377,0.0013448216565646433,2636.6508987303555,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.099726013384705,0.0028497224000331263,0.00789015202964239,0.0013440263912944915,233.57214690901213,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.106579554512491,0.002484962998357711,0.00513102853573054,0.0016945203949973355,0.004281332398719391,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997235211240504,0.0028464212439845596,0.007882725365840905,0.0013419576223664784,69.51927961775606,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1820087597929363,0.05310399898551352,0.15155620066281528,0.023693988726420576,0.00011288378916846884,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997270265053154,0.002851035582112807,0.007892944325917733,0.0013448977268443064,100000.0,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996325620637525,0.0027329343623875074,0.0076242345572649335,0.0012717868566856224,1.8329807108324339,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0995912231243478,0.002617181930832951,0.0073628637573641235,0.001199534089272789,0.5455594781168515,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.130587982003736,0.01411663015141776,0.04043845263817264,0.006253676797557321,0.000379269019073225,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.182050758203019,0.05323636852637952,0.14426023424478895,0.026045378594278225,3.359818286283781e-05,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997270211299416,0.0028510250084087313,0.007892920913544146,0.0013448909883556504,29763.51441631313,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.099723544862602,0.002846231802060036,0.007882001868177724,0.0013419277155715427,69.51927961775606,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1061379444967338,0.0022294086038732145,0.004806277357727907,0.0014596367227363496,0.004281332398719391,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996453870649361,0.002734661708555536,0.007630308946574599,0.0012722156378524206,1.8329807108324339,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996908018770211,0.0028064938805511044,0.007794269275059733,0.0013165269420426105,6.1584821106602545,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997270213724414,0.0028510255456120613,0.007892920640154611,0.001344891767702316,29763.51441631313,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1001842541792,0.0021813021649911787,0.006130160623963845,0.0010016843828439333,0.04832930238571752,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997270271298429,0.0028510333624837936,0.007892939365436825,0.0013448963259728311,100000.0,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1819982719894478,0.053112796006930675,0.14997982156586698,0.024176315492316226,0.00011288378916846884,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0997270005956917,0.0028509973841130375,0.007892856705674677,0.001344874292442071,8858.667904100832,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996532654907385,0.00273877391105256,0.007640156934610543,0.001274614425020284,1.8329807108324339,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0999546566514562,0.0021210557268169206,0.006028406528290172,0.0009538372675095026,0.04832930238571752,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1820001937261802,0.05313927861127685,0.14798744732404615,0.024805878571713888,3.359818286283781e-05,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996379436161282,0.0027329126538219095,0.0076259505929486176,0.001271246042652312,1.8329807108324339,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996961916957527,0.0028072038890079726,0.0077936886167746374,0.0013176225033004882,6.1584821106602545,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1183191600419182,0.00693264975511377,0.019753759735098516,0.003102679783693172,0.0012742749857031334,,,,,,1.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996066266970928,0.0026242257073303297,0.007380412986204142,0.0012034396377172676,0.5455594781168515,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0996452003962623,0.00246134482841679,0.006964647147135848,0.0011161015008228359,0.1623776739188721,,,,,,0.25,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1152998396380114,0.005445656102888503,0.01463775168531504,0.0026997588981939485,0.0012742749857031334,,,,,,0.5,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.0998292014573378,0.0020862101975005296,0.00596631622326107,0.0009271303995898766,0.04832930238571752,,,,,,0.0,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,LogReg,full_pool,0.1518342922846155,0.029286117113805098,0.0817695125806498,0.013608080738638914,0.000379269019073225,,,,,,0.75,,,,,2000.0,,,,,,,,elasticnet,saga,,0.0001,
adult,6,MLP,full_pool,0.0964232050024487,0.0011600869399817056,0.002513068537426239,0.0007559192120559052,,relu,1e-05,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0995154631449204,0.0024596185347007544,0.005792667985938044,0.001463957524739282,,tanh,0.0001,,True,[200],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0968596568761288,0.003216017683806691,0.008570630545225307,0.0016164676838588531,,tanh,0.01,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0968836363940858,0.000749739642016639,0.00157184399130663,0.0005041575530968557,,relu,0.0001,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0954410433325885,0.0030235217578928777,0.007104615515278013,0.0018044021523565307,,tanh,1e-05,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0960157261430847,0.0013105452437977695,0.0024747738103422377,0.0009627625278943637,,relu,0.01,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0985553752417131,0.0018805070717727058,0.004298915342939705,0.0011580710992504717,,relu,0.0001,,True,[50],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0967556788102592,0.002577467490710339,0.005880435773746851,0.0015907924399282273,,relu,0.001,,True,"[200, 100]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0964118519486822,0.0009847008162800995,0.0022638348655676785,0.0006025931044017173,,tanh,0.0001,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0972218048900792,0.0008647382252313215,0.001919932469572895,0.0005495266502465412,,tanh,0.001,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0961144487887712,0.0007839051803968132,0.0017341394468188497,0.0005000476429532719,,tanh,0.0001,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0968612943052084,0.0023977081194387975,0.005690370056695906,0.0014141118188516228,,relu,0.001,,True,[100],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0977389017216245,0.0067370523062664405,0.015299785821633417,0.004179160494377371,,tanh,0.0001,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0968030190983996,0.002363769175133467,0.004578759771268571,0.0017020988920284977,,relu,1e-05,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0970948870259896,0.002658922358098893,0.004971301195857262,0.0019681598948653057,,relu,1e-05,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0956725056186042,0.0008906931625353021,0.0019119691257005675,0.0005856137834828758,,tanh,0.01,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0993927560578072,0.0023476274392996823,0.005711354508380472,0.0013428022964886563,,tanh,0.01,,True,[200],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0975873656843672,0.003689855565900208,0.005246900711526613,0.003224729210911836,,tanh,0.001,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0971251983600413,0.000753152422442262,0.0016981124217298766,0.0004708704338223112,,relu,0.001,,True,[200],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0974064168221429,0.003026584948366512,0.005359108405363812,0.002329804809058757,,relu,1e-05,,True,[200],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0970409040546502,0.002155964315593345,0.004331941078896706,0.0015059483906873822,,relu,1e-05,,True,"[100, 50]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0973462984844042,0.0027953917030316463,0.006178791844367682,0.0017846897464267445,,relu,0.01,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0950530764203031,0.0019588799694337158,0.004566793070535309,0.0011798344046669944,,tanh,0.01,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0957538921630826,0.00163132291542116,0.0034628666274181203,0.0010841973210503582,,tanh,1e-05,,True,[200],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0974859108533305,0.0010755582426493196,0.0023052440465815907,0.0007082218957421388,,relu,0.0001,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.097325856771341,0.0008680651537558048,0.0020082878389367145,0.0005274535646037832,,relu,0.001,,True,[100],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0967020510386442,0.0011058694119222671,0.002370557585952104,0.0007280770259816868,,relu,0.001,,True,"[200, 100]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0975179656893356,0.005851586885647849,0.01189600420144797,0.0040459759166764486,,tanh,1e-05,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0998350715516712,0.0025728116950865603,0.006200874123936722,0.0014890233040168559,,tanh,0.001,,True,[200],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0966402216057516,0.0010694543221827424,0.0025833045413985933,0.000617231317319938,,relu,0.01,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0968423137595641,0.0007578082009062352,0.0015140352171077803,0.0005319052355506286,,tanh,0.01,,True,"[100, 50]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0973929412956603,0.005180355639732291,0.011721931681645242,0.003226231554890705,,tanh,1e-05,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0991394141669837,0.0020989123709429475,0.004841620573760354,0.001279600308761252,,tanh,0.01,,True,[50],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0969523132444638,0.003778200222993586,0.00868743593789497,0.0023116949516052043,,tanh,0.001,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0991956489736419,0.0029636254893319774,0.008451468644104157,0.0013242764373812878,,relu,0.01,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0992538868399361,0.0022697264183821246,0.00544934516616539,0.0013198988025526913,,tanh,0.001,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0986223069563475,0.004078162271201768,0.007792938746133872,0.0029684703356563777,,relu,1e-05,,True,"[200, 100]",,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0991427139177086,0.002201846265721735,0.005165142858539919,0.0013166392138655194,,tanh,1e-05,,True,[100],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0962095295132125,0.001287752514710574,0.0026735141914622593,0.0008737925987758443,,relu,0.0001,,True,[50],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0968456935277031,0.0008500069924648564,0.0017656052084683487,0.0005764960656688119,,tanh,1e-05,,True,[50],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.1000002725017997,0.0027642683327074786,0.006941705257876063,0.0015163687354123698,,relu,1e-05,,True,[100],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0992259218094849,0.0022132946951289745,0.005196445048037867,0.0013221568537322339,,tanh,0.0001,,True,"[100, 50]",,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0966450491323249,0.003575575645827474,0.007847689554046956,0.0022993937857145826,,tanh,0.0001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0996148727613623,0.00482443263560976,0.011457342684207472,0.0028430249143655347,,relu,0.01,,True,"[200, 100]",,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0969128546815827,0.0010015747192050034,0.002435955312965884,0.0005730911783673672,,tanh,1e-05,,True,[200],,,0.001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0994416159274549,0.0023274673772414297,0.005514100238735206,0.0013755444791057586,,tanh,0.01,,True,[100],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0988931412751274,0.0042698258071292095,0.008928759417043935,0.002878091717594726,,relu,0.0001,,True,[100],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.096647090320554,0.0020396123250544154,0.004716435234150744,0.0012399817644668791,,tanh,0.0001,,True,[200],,,0.01,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0975418211822025,0.0011560793297343956,0.002660636971412187,0.0007066322384222451,,relu,0.0001,,True,[100],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,MLP,full_pool,0.0996482689939214,0.0027358475685240096,0.006491638053517718,0.0016139037743494726,,tanh,0.0001,,True,[100],,,0.0001,,,1000.0,,,,10.0,,,,,adam,,,
adult,6,RF,full_pool,0.0937712427247815,0.0009690927645432211,0.002084058755517688,0.0006360259496376604,,,,True,,,,,,,sqrt,,2.0,2.0,200.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.0984241241063154,0.007288143213352597,0.017015315522625876,0.004382405885655568,,,,True,,,,,,,,,1.0,5.0,500.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.1017069716208467,0.005644986316532548,0.013817832564547924,0.0032035630887619357,,,,True,,,,,,5.0,,,1.0,2.0,100.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.1020539746507767,0.005776379530441392,0.014234688373020133,0.003249681847740724,,,,True,,,,,,5.0,,,4.0,2.0,100.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.1250436102197037,0.018526661021514207,0.05323147834241328,0.008159508067504607,,,,True,,,,,,5.0,log2,,1.0,5.0,100.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.0969914889338274,0.006393817325873733,0.015578392815885186,0.003650166551338272,,,,True,,,,,,40.0,,,2.0,5.0,500.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.0945111659458912,0.000747412541897102,0.0016794943448451124,0.00046897757629963066,,,,True,,,,,,20.0,sqrt,,2.0,2.0,200.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.1156201136525277,0.011449566737175567,0.03112618419112635,0.005571693908270035,,,,True,,,,,,5.0,sqrt,,2.0,5.0,500.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.096787374304433,0.001159368063268637,0.0029110553923466505,0.0006360974665605411,,,,True,,,,,,20.0,log2,,1.0,10.0,500.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.0943375811050525,0.004466105352754932,0.012010034457147007,0.0022125546085952678,,,,True,,,,,,20.0,,,2.0,10.0,200.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.0968306527889114,0.0011602613386560185,0.002763779723709653,0.0006812523236047666,,,,True,,,,,,20.0,log2,,1.0,5.0,100.0,,-1.0,,,,,,,
adult,6,RF,full_pool,0.0950212592906588,0.005270169439248303,0.01333174323019408,0.0028619859364225706,,,,True,,,,,,20.0,,,1.0,5.0,200.0,,-1.0,,,,,,,
